date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2022-01-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",588300,2262199.12,0,0
2022-01-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",613780,2951847.38,0,0
2022-01-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",636465,3007961.85,0,0
2022-01-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",797175,4577359.4,0,0
2022-01-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",809258,2717283.46,0,0
2022-01-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",852228,4369705.25,0,0
2022-01-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",853981,4144846.7,0,0
2022-01-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",860979,3342854.98,0,0
2022-01-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",950529,4365356.79,0,0
2022-01-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",995516,4027334.77,0,0
2022-01-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1017787,4341643.56,0,0
2022-01-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1037476,4340643.71,0,0
2022-01-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1180742,6520339.45,0,0
2022-01-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1220345,5095539.42,0,0
2022-01-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1371763,6313568.25,0,0
2022-01-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1373480,5578229.38,0,0
2022-01-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1420821,6122652.18,0,0
2022-01-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1423482,6159576.5,0,0
2022-01-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2067598,7348912.64,0,0
2022-02-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",216226,1085276.16,0,0
2022-02-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",260209,1405486.23,0,0
2022-02-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",318252,1469450.46,0,0
2022-02-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",333447,1505679.24,0,0
2022-02-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",355303,1908081.82,0,0
2022-02-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",356790,1900194.92,0,0
2022-02-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",363951,2009734.29,0,0
2022-02-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",406368,1494375.61,0,0
2022-02-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",422664,2032574.08,0,0
2022-02-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",451600,1855208.89,0,0
2022-02-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",459381,2277516.98,0,0
2022-02-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",486890,2409093.83,0,0
2022-02-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",523362,2195931.76,0,0
2022-02-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",529066,2617972.81,0,0
2022-02-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",541296,2351241.43,0,0
2022-02-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",546248,2375927.42,0,0
2022-02-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",550531,2120755.63,0,0
2022-02-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",553457,2113644.16,0,0
2022-02-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",579582,2786544.33,0,0
2022-02-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",596679,2831879.64,0,0
2022-02-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",746268,2509224.7,0,0
2022-02-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",763919,4370570.74,0,0
2022-02-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",799712,4104199.44,0,0
2022-02-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",814944,3186446.52,0,0
2022-02-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",820155,3965833.64,0,0
2022-02-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",883750,4065099.55,0,0
2022-02-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",937245,3774277.17,0,0
2022-02-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",949198,4041570.52,0,0
2022-02-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",984203,4110833.23,0,0
2022-02-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1102083,6149336.57,0,0
2022-02-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1155478,4805216.61,0,0
2022-02-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1285286,5213615.54,0,0
2022-02-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1290184,5909690.66,0,0
2022-02-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1322277,5734257.12,0,0
2022-02-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1328176,5755775.41,0,0
2022-02-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",1948434,6979033.75,0,0
2022-03-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",247129,1256695.47,0,0
2022-03-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",299716,1622433.28,0,0
2022-03-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",350450,1630707.82,0,0
2022-03-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",375741,1702181.17,0,0
2022-03-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",401109,2142291.08,0,0
2022-03-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",402885,2159241.15,0,0
2022-03-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",413455,2281319.48,0,0
2022-03-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",469011,1718329.02,0,0
2022-03-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",486978,2339757.26,0,0
2022-03-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",504031,2068189.03,0,0
2022-03-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",520473,2587171.31,0,0
2022-03-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",550747,2737400.86,0,0
2022-03-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",593574,2484494.78,0,0
2022-03-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",605916,3009458.09,0,0
2022-03-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",607285,2632240.88,0,0
2022-03-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",616252,2758433.66,0,0
2022-03-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",617337,2364475.44,0,0
2022-03-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",627744,2414305.54,0,0
2022-03-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",653097,3160167.16,0,0
2022-03-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",678712,3222616.2,0,0
2022-03-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",847844,2842900.36,0,0
2022-03-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",855845,4961581.03,0,0
2022-03-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",894133,4358979.25,0,0
2022-03-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",906162,4619854.14,0,0
2022-03-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",924868,3590747.21,0,0
2022-03-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",996240,4569175.02,0,0
2022-03-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1066529,4565985.4,0,0
2022-03-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1073738,4350093.35,0,0
2022-03-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1098197,4586511.73,0,0
2022-03-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1248297,6895694.12,0,0
2022-03-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1287974,5389126.69,0,0
2022-03-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1442827,5887255.91,0,0
2022-03-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1478579,6781702.83,0,0
2022-03-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1492322,6497554.76,0,0
2022-03-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1525425,6559040.28,0,0
2022-03-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2212611,7943376.53,0,0
2022-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",228138,1151606.94,0,0
2022-04-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",281164,1504007.88,0,0
2022-04-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",346294,1612670.18,0,0
2022-04-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",356816,1618345,0,0
2022-04-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",369897,1957972.68,0,0
2022-04-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",373349,1999793.52,0,0
2022-04-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",388318,2148858.66,0,0
2022-04-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",435835,1586868.02,0,0
2022-04-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",454260,2179355.51,0,0
2022-04-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",479845,1972784.28,0,0
2022-04-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",490356,2419308.07,0,0
2022-04-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",506821,2485800.04,0,0
2022-04-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",557583,2730709.97,0,0
2022-04-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",559312,2360450.48,0,0
2022-04-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",579501,2498504.38,0,0
2022-04-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",580209,2525284.49,0,0
2022-04-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",587954,2248379.23,0,0
2022-04-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",593675,2271346.48,0,0
2022-04-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",616467,2958403.14,0,0
2022-04-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",642418,3035796.12,0,0
2022-04-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",795732,2674041.07,0,0
2022-04-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",807976,4636422.96,0,0
2022-04-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",853120,4334731.41,0,0
2022-04-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",853595,4131214.88,0,0
2022-04-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",870864,3388424.11,0,0
2022-04-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",946230,4339943.61,0,0
2022-04-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1007887,4058563.35,0,0
2022-04-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1010127,4324885.67,0,0
2022-04-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1052415,4395413.16,0,0
2022-04-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1177527,6531964.91,0,0
2022-04-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1218668,5067537.57,0,0
2022-04-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1365953,5495398.08,0,0
2022-04-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1394753,6347360.69,0,0
2022-04-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1407037,6057014.49,0,0
2022-04-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1419774,6106845.85,0,0
2022-04-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2084991,7460253.49,0,0
2022-05-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",244416,1239503.64,0,0
2022-05-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",290333,1579672.98,0,0
2022-05-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",350389,1605346.85,0,0
2022-05-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",366150,1679688.46,0,0
2022-05-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",392238,2104746.4,0,0
2022-05-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",396021,2100211.32,0,0
2022-05-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",402186,2212674.01,0,0
2022-05-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",453777,1662325.27,0,0
2022-05-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",477790,2281836.07,0,0
2022-05-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",498016,2057800.43,0,0
2022-05-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",518932,2577536.51,0,0
2022-05-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",548123,2739127.57,0,0
2022-05-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",585064,2447980.96,0,0
2022-05-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",595525,2930235,0,0
2022-05-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",597108,2593532.74,0,0
2022-05-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",599745,2321321.22,0,0
2022-05-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",605253,2642668.4,0,0
2022-05-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",617089,2375206.68,0,0
2022-05-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",635285,3086211.1,0,0
2022-05-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",667756,3191802.71,0,0
2022-05-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",840522,2761119.72,0,0
2022-05-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",840951,4870688.18,0,0
2022-05-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",882112,4336928.54,0,0
2022-05-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",893339,4566235.73,0,0
2022-05-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",911402,3585801.96,0,0
2022-05-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",993696,4581112.43,0,0
2022-05-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1048131,4520557.28,0,0
2022-05-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1050582,4260545.37,0,0
2022-05-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1077399,4518740.61,0,0
2022-05-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1233913,6830582.2,0,0
2022-05-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1284081,5369297.48,0,0
2022-05-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1414134,5691580.51,0,0
2022-05-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1436608,6573702.04,0,0
2022-05-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1478879,6451814.55,0,0
2022-05-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1483330,6377825.86,0,0
2022-05-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2173497,7872295.28,0,0
2022-06-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",233545,1188344.33,0,0
2022-06-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",280690,1518179.43,0,0
2022-06-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",341798,1584374.81,0,0
2022-06-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",358449,1629061.76,0,0
2022-06-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",374578,2015461.76,0,0
2022-06-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",380265,2036346.9,0,0
2022-06-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",392778,2166151.4,0,0
2022-06-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",441595,1610222.05,0,0
2022-06-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",459385,2215120.69,0,0
2022-06-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",481194,1981833.15,0,0
2022-06-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",488979,2449346.6,0,0
2022-06-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",518563,2538376.79,0,0
2022-06-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",565702,2364540.71,0,0
2022-06-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",568637,2829384.23,0,0
2022-06-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",591220,2276682.21,0,0
2022-06-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",592639,2565684.65,0,0
2022-06-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",593545,2632075.84,0,0
2022-06-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",600716,2334121.79,0,0
2022-06-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",630587,3060599.1,0,0
2022-06-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",646331,3075702.54,0,0
2022-06-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",809246,2691336.36,0,0
2022-06-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",814579,4712950.48,0,0
2022-06-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",868307,4466968.26,0,0
2022-06-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",870756,4241708.38,0,0
2022-06-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",886107,3462643.5,0,0
2022-06-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",961843,4449781.28,0,0
2022-06-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1012833,4113175.17,0,0
2022-06-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1041078,4493741.39,0,0
2022-06-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1053537,4418350.68,0,0
2022-06-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1191763,6673858.39,0,0
2022-06-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1238023,5213679.17,0,0
2022-06-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1386256,5613715.88,0,0
2022-06-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1406867,6433285.4,0,0
2022-06-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1429595,6209505.28,0,0
2022-06-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1459172,6278349.15,0,0
2022-06-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",2086551,7560711.39,0,0
2022-07-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",237878,1219621.85,0,0
2022-07-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",285588,1544297.71,0,0
2022-07-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",335774,1566161.8,0,0
2022-07-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",360306,1657458.96,0,0
2022-07-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",377131,2030983.98,0,0
2022-07-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",383474,2079722.73,0,0
2022-07-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",395133,2192676.16,0,0
2022-07-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",437397,1612842.12,0,0
2022-07-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",462395,2231546.71,0,0
2022-07-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",477006,2010956.64,0,0
2022-07-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",498893,2500644.52,0,0
2022-07-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",525774,2628095.74,0,0
2022-07-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",570001,2429430.35,0,0
2022-07-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",577509,2846618.2,0,0
2022-07-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",583916,2560311.68,0,0
2022-07-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",586652,2288402.41,0,0
2022-07-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",592878,2601701.3,0,0
2022-07-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",600779,2323149.74,0,0
2022-07-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",632247,3062631.69,0,0
2022-07-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",650311,3119752.26,0,0
2022-07-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",816101,2746092.97,0,0
2022-07-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",817099,4727152.56,0,0
2022-07-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",857348,4413824.32,0,0
2022-07-01,S0E4D,"NHS THAMES VALLEY INTEGRATED CARE BOARD",868623,4242197.22,0,0
2022-07-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",879513,3405987.19,0,0
2022-07-01,D7T5G,"NHS ESSEX INTEGRATED CARE BOARD",957814,4391244.81,0,0
2022-07-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",1023495,4177894.34,0,0
2022-07-01,T6Y0W,"NHS NORFOLK AND SUFFOLK INTEGRATED CARE BOARD",1024942,4419184.75,0,0
2022-07-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",1057327,4437306.77,0,0
2022-07-01,S9B9J,"NHS SURREY AND SUSSEX INTEGRATED CARE BOARD",1190216,6689376.16,0,0
2022-07-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",1240547,5201620.62,0,0
2022-07-01,Z9B2Z,"NHS WEST AND NORTH LONDON INTEGRATED CARE BOARD",1387271,5644078.02,0,0
2022-07-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",1401631,6423997.34,0,0
2022-07-01,S1Y5D,"NHS CENTRAL EAST INTEGRATED CARE BOARD",1424553,6239556.19,0,0
2022-07-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",1446248,6236395.21,0,0
