locationId,odsCode,name,region,localAuthority,postalCode,onspdIcbCode,onspdIcbName,registrationStatus,overallRating,overallReportDate,safeRating,effectiveRating,caringRating,responsiveRating,well-ledRating
1-589735130,C81034,Stewart Medical Centre,East Midlands,Derbyshire,SK17 6JP,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Good,2016-09-13,Good,Good,Good,Good,Good
1-589823262,L82030,Launceston Medical Centre,South West,Cornwall,PL15 9HH,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,Registered,Good,2023-10-02,Good,Good,Good,Requires improvement,Good
1-589885776,M83638,The Colliery Practice,West Midlands,Staffordshire,WS11 1DJ,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Registered,Good,2016-06-20,Good,Good,Good,Good,Good
1-589893016,L82042,Leatside Health Centre,South West,Cornwall,TR15 1AU,E54000036,NHS Cornwall and the Isles of Scilly Integrated Care Board,Registered,,,,,,,
1-589934903,F81055,Dr S Neill and Partners,East,Essex,CM13 2NL,E54000066,NHS Essex Integrated Care Board,Registered,Good,2016-05-11,Good,Good,Good,Good,Good
1-589938781,E82071,The Elms Medical Practice,East,Hertfordshire,AL5 4QA,E54000065,NHS Central East Integrated Care Board,Registered,Good,2016-05-10,Good,Good,Good,Good,Good
1-589954407,M83130,Red Lion Surgery,West Midlands,Staffordshire,WS11 5XY,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Registered,Good,2018-11-23,Good,Good,Good,Good,Good
1-590230281,G81074,High Glades Medical Practice,South East,East Sussex,TN37 7AT,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2022-07-26,Good,Good,Good,Good,Good
1-590230296,G82050,Sydenham House Medical Centre,South East,Kent,TN24 8DN,E54000032,NHS Kent and Medway Integrated Care Board,Registered,Good,2023-01-25,Good,Good,Good,Good,Good
1-590259277,E84058,GP Direct,London,Harrow,HA2 0RQ,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2019-10-31,Good,Good,Good,Good,Good
1-590559847,A81031,Havelock Grange Practice,North East,Hartlepool,TS24 7PW,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,Good,2016-07-07,Good,Outstanding,Good,Good,Good
1-590891925,P82018,The Alastair Ross Medical Practice,North West,Bolton,BL2 6NT,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2019-01-07,Good,Good,Good,Good,Good
1-591106293,L81029,The Three Shires Medical Practice - Wick,South West,South Gloucestershire,BS30 5QQ,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Registered,,,,,,,
1-591130546,A83016,Tanfield View Medical Group,North East,County Durham,DH9 8AD,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,Good,2016-02-18,Good,Good,Good,Good,Good
1-591145515,G81008,Stone Cross Surgery,South East,East Sussex,BN24 5DZ,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2016-05-11,Good,Good,Good,Good,Good
1-5911679697,K83048,Brook Medical Centre,East Midlands,West Northamptonshire,NN3 5EN,E54000059,NHS Northamptonshire Integrated Care Board,Registered,Good,2022-12-08,Good,Good,Good,Good,Good
1-591209727,K84059,Hightown Surgery,South East,Oxfordshire,OX16 9DB,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2017-03-16,Good,Good,Good,Good,Good
1-591412896,M82024,Brown Clee Medical Centre,West Midlands,Shropshire,WV16 6SS,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",Registered,Good,2021-10-05,Good,Good,Outstanding,Outstanding,Requires improvement
1-591515088,A83031,Carmel Medical Practice,North East,Darlington,DL3 8SQ,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,,,,,,,
1-591580149,M84023,Central Surgery,West Midlands,Warwickshire,CV21 3SP,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2024-05-29,Good,Good,Good,Requires improvement,Good
1-591686471,K83015,Danetre Medical Practice,East Midlands,West Northamptonshire,NN11 4DY,E54000059,NHS Northamptonshire Integrated Care Board,Registered,Good,2016-03-17,Good,Good,Good,Good,Outstanding
1-591800482,N85617,Spital Surgery,North West,Wirral,CH63 9JP,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,,,,,,,
1-591810663,C83019,Beacon Medical Practice,East Midlands,Lincolnshire,PE25 2RN,E54000013,NHS Lincolnshire Integrated Care Board,Registered,Good,2021-08-27,Good,Good,Good,Good,Good
1-591830834,B86042,Lingwell Croft Surgery,Yorkshire & Humberside,Leeds,LS10 3NB,E54000054,NHS West Yorkshire Integrated Care Board,Registered,Good,2019-01-17,Good,Good,Good,Good,Good
1-591879652,J82216,Brook Lane Surgery,South East,Hampshire,SO31 7DQ,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,,,,,,,
1-591883124,F83005,Gower Street Practice,London,Camden,WC1E 6DP,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2018-10-29,Good,Good,Good,Good,Good
1-591976017,M84016,Wolston Surgery,West Midlands,Warwickshire,CV8 3HG,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2017-04-27,Good,Good,Good,Good,Good
1-591979596,P83012,Tower Family Healthcare,North West,Bury,BL8 4AD,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Requires improvement,2023-11-30,Requires improvement,Requires improvement,Good,Requires improvement,Requires improvement
1-591999835,E81032,Lea Vale Medical Practice,East,Luton,LU1 1HH,E54000065,NHS Central East Integrated Care Board,Registered,Outstanding,2020-04-28,Good,Good,Good,Outstanding,Outstanding
1-592017615,K81047,Brookside Group Practice,South East,Wokingham,RG6 7HG,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2017-04-20,Good,Good,Good,Good,Good
1-5922466534,M86605,Limbrick Wood Surgery,West Midlands,Coventry,CV4 9PN,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2024-01-03,Good,Good,Good,Good,Good
1-5922532251,C84061,King's Medical Centre,East Midlands,Nottinghamshire,NG17 1AT,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,Registered,Good,2019-11-15,Good,Good,Good,Good,Good
1-592563249,K83012,King Edward Road Surgery,East Midlands,West Northamptonshire,NN1 5LY,E54000059,NHS Northamptonshire Integrated Care Board,Registered,Good,2015-10-22,Good,Good,Good,Good,Good
1-592683393,C83045,Hawthorn Medical Practice,East Midlands,Lincolnshire,PE25 3TD,E54000013,NHS Lincolnshire Integrated Care Board,Registered,Requires improvement,2023-07-12,Requires improvement,Requires improvement,Good,Requires improvement,Good
1-592722799,F85007,Lawrence House Surgery,London,Haringey,N15 4JR,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2023-01-20,Good,Good,Good,Good,Good
1-592774729,P86602,Heady Hill Surgery,North West,Rochdale,OL10 4RG,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2018-04-12,Good,Good,Good,Good,Good
1-592847619,P81100,The Castle Medical Group,North West,Lancashire,BB7 2JG,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Registered,Outstanding,2016-03-10,Good,Good,Outstanding,Outstanding,Outstanding
1-5928483446,A85006,Glenpark Medical Practice,North East,Gateshead,NE11 9FJ,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,Good,2022-04-20,Good,Good,Good,Good,Outstanding
1-592925703,G85105,Vesta Road Surgery,London,Lewisham,SE4 2NH,E54000030,NHS South East London Integrated Care Board,Registered,,,,,,,
1-593040368,B81109,Riverside Surgery,Yorkshire & Humberside,North Lincolnshire,DN20 8AS,E54000051,NHS Humber and North Yorkshire Integrated Care Board,Registered,Good,2016-03-10,Good,Good,Good,Good,Good
1-593485430,J82005,Rowlands Castle Surgery,South East,Hampshire,PO9 6BN,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2018-12-06,Good,Good,Good,Good,Good
1-593658459,M85053,St Clements Surgery,West Midlands,Birmingham,B7 5PR,E54000055,NHS Birmingham and Solihull Integrated Care Board,Registered,Good,2019-01-21,Good,Good,Good,Good,Good
1-5936638237,P81119,Lane Ends Surgery,North West,Lancashire,PR2 2JJ,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Registered,,,,,,,
1-593702719,A83619,Southdene Medical Centre,North East,County Durham,DH6 2LT,E54000050,NHS North East and North Cumbria Integrated Care Board,Registered,Requires improvement,2022-08-30,Requires improvement,Good,Good,Good,Requires improvement
1-593708935,K84038,Montgomery-House Surgery,South East,Oxfordshire,OX26 6HT,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2018-03-29,Good,Good,Good,Good,Good
1-593892561,C81012,The Surgery @ Wheatbridge,East Midlands,Derbyshire,S40 2AB,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Good,2019-02-28,Good,Good,Good,Good,Good
1-593985957,P91627,Lostock Medical Centre,North West,Trafford,M32 9PA,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2016-07-29,Good,Good,Good,Good,Good
1-594075789,H81011,Nork Clinic,South East,Surrey,SM7 1HL,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,,,,,,,
1-5941170728,N82086,Abingdon Family Health Care Centre,North West,Liverpool,L4 8SJ,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,,,,,,,
1-594189072,B86014,Robin Lane Health and Wellbeing Centre,Yorkshire & Humberside,Leeds,LS28 7DE,E54000054,NHS West Yorkshire Integrated Care Board,Registered,Outstanding,2016-12-13,Good,Outstanding,Good,Outstanding,Outstanding
1-594317530,K83041,St Luke's Primary Care Centre,East Midlands,West Northamptonshire,NN5 6FR,E54000059,NHS Northamptonshire Integrated Care Board,Registered,Good,2018-01-09,Good,Good,Good,Requires improvement,Good
1-594517436,C81110,Wellbrook Medical Centre,East Midlands,Derbyshire,DE65 5GZ,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Outstanding,2018-02-09,Good,Outstanding,Good,Good,Outstanding
1-594791330,P81169,Fishergate Hill Surgery,North West,Lancashire,PR1 8DN,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Registered,Good,2016-12-07,Good,Good,Good,Good,Good
1-594868727,G82137,St Andrews Medical Centre,South East,Kent,TN4 0LZ,E54000032,NHS Kent and Medway Integrated Care Board,Registered,Good,2017-02-21,Good,Good,Good,Good,Good
1-595197828,M83068,Belgrave Medical Centre,West Midlands,Stoke-on-Trent,ST3 4LR,E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Registered,Good,2019-04-08,Good,Good,Good,Good,Good
1-5954369252,C83073,Cliff House Medical Practice,East Midlands,Lincolnshire,LN1 3LJ,E54000013,NHS Lincolnshire Integrated Care Board,Registered,Good,2022-01-10,Good,Good,Good,Good,Good
1-595531240,M83125,Claverley Medical Practice,West Midlands,Shropshire,WV5 7BY,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",Registered,,,,,,,
1-5956231704,L81632,Emersons Green Medical Centre,South West,South Gloucestershire,BS16 7AL,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Registered,Good,2023-09-01,Good,Good,Good,Good,Good
1-596084285,C81009,Wilson Street Surgery,East Midlands,Derby,DE1 1PG,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Good,2023-11-24,Good,Good,Good,Requires improvement,Outstanding
1-596118415,J82026,Centre Practice,South East,Hampshire,PO16 7ER,E54000067,NHS Hampshire and Isle of Wight Integrated Care Board,Registered,Good,2016-08-24,Good,Good,Good,Good,Good
1-596197004,M92630,East Park Medical Practice,West Midlands,Wolverhampton,WV1 2LW,E54000062,NHS Black Country Integrated Care Board,Registered,,,,,,,
1-596341614,H82034,The Lime Tree Surgery,South East,West Sussex,BN14 0DL,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2017-11-27,Good,Good,Good,Good,Good
1-5968193310,L85061,The Meadows Surgery,South West,Somerset,TA19 9FE,E54000038,NHS Somerset Integrated Care Board,Registered,Good,2019-06-21,Good,Good,Good,Good,Good
1-596885000,M85177,Swanswell Medical Centre,West Midlands,Solihull,B27 7AL,E54000055,NHS Birmingham and Solihull Integrated Care Board,Registered,Good,2018-01-10,Good,Good,Good,Good,Good
1-597081314,N81037,The Beeches Medical Centre,North West,Halton,WA8 8QS,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,Good,2019-07-08,Good,Good,Good,Good,Good
1-597357762,H81029,Dapdune House Surgery,South East,Surrey,GU1 4RP,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2019-11-29,Good,Good,Good,Good,Good
1-597402907,F83006,Ampthill Practice,London,Camden,NW1 1TN,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2018-11-13,Good,Good,Good,Good,Good
1-597403313,,Regents Park Practice,London,Camden,NW1 3RH,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2018-08-28,Good,Good,Good,Good,Good
1-597557238,C84696,West Oak Surgery,East Midlands,Nottinghamshire,NG3 6EW,E54000060,NHS Nottingham and Nottinghamshire Integrated Care Board,Registered,Good,2016-11-07,Good,Good,Good,Good,Good
1-597938950,E85633,The Southall Medical Centre,London,Ealing,UB1 2PT,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-597954456,E85633001,70 Norwood Road,London,Ealing,UB2 4EY,E54000071,NHS West and North London Integrated Care Board,Registered,,,,,,,
1-5986232936,Y00265,Chapel Medical Centre,South East,Slough,SL1 2BJ,E54000070,NHS Thames Valley Integrated Care Board,Registered,Good,2019-05-02,Good,Good,Good,Good,Good
1-598717401,G83012,Thamesmead Medical Associates - PMS,London,Greenwich,SE28 8BE,E54000030,NHS South East London Integrated Care Board,Registered,Good,2017-04-25,Good,Good,Good,Good,Good
1-5989348237,M85642,Cavendish Medical Practice,West Midlands,Birmingham,B18 7AL,E54000055,NHS Birmingham and Solihull Integrated Care Board,Registered,Good,2024-01-09,Good,Good,Good,Requires improvement,Good
1-5991291358,,Rishton and Great Harwood Surgery,North West,Lancashire,BB1 4LA,E54000048,NHS Lancashire and South Cumbria Integrated Care Board,Registered,Good,2020-11-18,Good,Good,Good,Good,Good
1-5996880135,F81027,Lister Medical Centre,East,Essex,CM18 6YJ,E54000066,NHS Essex Integrated Care Board,Registered,,,,,,,
1-599745388,P82031,Heaton Medical Centre,North West,Bolton,BL1 5PU,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Good,2016-11-07,Good,Good,Good,Good,Good
1-599975339,E81037,De Parys Medical Centre,East,Bedford,MK40 2TX,E54000065,NHS Central East Integrated Care Board,Registered,Good,2016-02-18,Good,Good,Good,Good,Good
1-600127824,N83021,Four Acre Health Centre,North West,St. Helens,WA9 4QB,E54000008,NHS Cheshire and Merseyside Integrated Care Board,Registered,,,,,,,
1-600134298,P91629,North Trafford Group Practice,North West,Trafford,M32 0PA,E54000057,NHS Greater Manchester Integrated Care Board,Registered,,,,,,,
1-600704802,M82003,Stirchley Medical Practice,West Midlands,Telford and Wrekin,TF3 1FB,E54000011,"NHS Shropshire, Telford and Wrekin Integrated Care Board",Registered,Good,2021-12-31,Good,Good,Good,Good,Good
1-600709629,Y03366,The Olive Family Practice Ltd,North West,Bolton,BL3 5HP,E54000057,NHS Greater Manchester Integrated Care Board,Registered,Outstanding,2016-07-15,Good,Outstanding,Outstanding,Outstanding,Outstanding
1-600821765,H82020,Bognor Medical Centre,South East,West Sussex,PO21 1UT,E54000069,NHS Surrey and Sussex Integrated Care Board,Registered,Good,2021-08-27,Good,Good,Good,Good,Good
1-601123624,B81011,Kingston Health (Hull),Yorkshire & Humberside,"Kingston upon Hull, City of",HU3 5QE,E54000051,NHS Humber and North Yorkshire Integrated Care Board,Registered,Good,2018-08-10,Good,Good,Good,Good,Good
1-601368569,D81631,Central Medical Centre,East,Peterborough,PE1 3BF,E54000065,NHS Central East Integrated Care Board,Registered,Good,2021-07-16,Good,Good,Good,Good,Good
1-6017194923,Y05212,West Cheltenham Medical,South West,Gloucestershire,GL51 7SU,E54000043,NHS Gloucestershire Integrated Care Board,Registered,Good,2019-09-23,Good,Good,Good,Good,Good
1-6017885884,K83006,Lakeside Healthcare at Headlands,East Midlands,North Northamptonshire,NN15 7HP,E54000059,NHS Northamptonshire Integrated Care Board,Registered,Good,2021-11-15,Good,Good,Good,Good,Good
1-6017886071,D81057,Lakeside Healthcare St Neots,East,Cambridgeshire,PE19 1BQ,E54000065,NHS Central East Integrated Care Board,Registered,Good,2019-07-22,Good,Good,Good,Good,Good
1-6017886103,K83023,Lakeside Healthcare at Oundle,East Midlands,North Northamptonshire,PE8 4JA,E54000059,NHS Northamptonshire Integrated Care Board,Registered,Good,2019-02-14,Good,Good,Good,Good,Good
1-6017886696,C83007,The Stamford Surgery,East Midlands,Lincolnshire,PE9 1YA,E54000013,NHS Lincolnshire Integrated Care Board,Registered,Requires improvement,2024-04-22,Requires improvement,Good,Requires improvement,Requires improvement,Good
1-6018043084,D81031,Lakeside Healthcare at Yaxley,East,Cambridgeshire,PE7 3JL,E54000065,NHS Central East Integrated Care Board,Registered,Good,2020-10-20,Good,Good,Good,Good,Good
1-6033171302,M92627,Bilston Family Practice,West Midlands,Wolverhampton,WV14 6PW,E54000062,NHS Black Country Integrated Care Board,Registered,,,,,,,
1-6042716914,E86609,North Hyde,London,Hillingdon,UB3 4NS,E54000071,NHS West and North London Integrated Care Board,Registered,Good,2019-12-23,Good,Good,Good,Good,Good
1-604352576,C81097,College Street Medical Practice,East Midlands,Derbyshire,NG10 4NP,E54000058,NHS Derby and Derbyshire Integrated Care Board,Registered,Good,2020-04-13,Good,Good,Good,Good,Good
1-604437279,M84014,Bridge House Medical Centre,West Midlands,Warwickshire,CV37 6HE,E54000018,NHS Coventry and Warwickshire Integrated Care Board,Registered,Good,2015-07-30,Good,Good,Good,Good,Good
1-604904604,D82048,Thorpewood Medical Group,East,Norfolk,NR7 9QL,E54000068,NHS Norfolk and Suffolk Integrated Care Board,Registered,,,,,,,
1-604945879,L81008,Shirehampton Group Practice,South West,"Bristol, City of",BS11 9SB,E54000039,"NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board",Registered,Good,2016-03-31,Good,Good,Good,Good,Good
